,ein,org_name,city,state_code,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue
961,87-1061849,Genesis Womens Shelter & Support,DALLAS,TX,17.0,0.0,23.52941176470588,17.647058823529413,0.0,0.0,0.0,58.82352941176471,0.0,,0.0,0.0,64.70588235294117,35.294117647058826,0.0,0.0,0.0,,,10.0,,,30.0,,,,70.0,,,,,,,,,,,,157.0,0.0,29.29936305732484,39.490445859872615,0.0,0.0,0.0,29.29936305732484,0.0,1.910828025477707,0.0,0.0,77.70700636942675,22.29299363057325,0.0,0.0,0.0,,,0.0,209916.0,100.0,1.0,0.0,59495.98387096774,209916.0,7587418.0,WWW.GENESISSHELTER.ORG,125,46235572.0
962,87-3137387,E4E Relief LLC,Charlotte,NC,8.0,,12.5,12.5,,,,75.0,,,,,50.0,50.0,,,,,100.0,7.0,14.285714285714285,14.285714285714285,,,,,71.42857142857143,,,,,57.14285714285714,42.85714285714285,,,,,100.0,58.0,1.7241379310344829,31.03448275862069,5.172413793103448,,,,50.0,12.06896551724138,,,,74.13793103448276,25.86206896551724,,,,,,297610.0,919971.0,67.65006723038009,0.1666666666666666,0.8333333333333334,,0.0,0.0,EMPLOYEERELIEFFUND.ORG,0,111875075.0
963,88-0108496,Help of Southern Nevada,Las Vegas,NV,20.0,,10.0,5.0,,5.0,,80.0,,,,,,,,,,,100.0,5.0,,20.0,20.0,,,,60.0,,,,,80.0,20.0,,,,,100.0,168.0,7.738095238095238,28.57142857142857,30.35714285714285,,0.0,,29.166666666666668,4.166666666666666,,0.0,0.0,72.02380952380952,27.97619047619048,0.0,0.0,0.0,,,0.0,213348.0,100.0,1.0,0.0,36393.89144736842,213348.0,11277091.0,WWW.HELPSONV.ORG,305,27986369.0
964,88-0176914,Nevada Legal Services Inc,LAS VEGAS,NV,15.0,,20.0,,,,,80.0,,,,,46.66666666666666,53.333333333333336,,,,,,7.0,14.285714285714285,,,,14.285714285714285,,71.42857142857143,,,,,28.57142857142857,71.42857142857143,,,,,,55.0,,,,,,,,,,,100.0,,,,,100.0,,,173495.0,0.0,-1.0,0.0,1.0,61294.642857142855,173495.0,4464120.0,NLSLAW.NET,71,5688153.0
965,88-0419638,Foundation for Positively Kids,LAS VEGAS,NV,4.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0,0.0,,0.0,0.0,25.0,75.0,,,,,100.0,3.0,0.0,,,,,,100.0,,,,,66.66666666666666,33.33333333333333,,,,,100.0,72.0,5.555555555555555,11.11111111111111,18.055555555555557,,0.0,,61.11111111111112,4.166666666666666,,0.0,0.0,84.72222222222221,15.27777777777778,0.0,0.0,0.0,,,0.0,163181.0,100.0,1.0,0.0,48764.97619047619,163181.0,4259439.0,www.positivelykids.org,85,5447968.0
966,91-0667886,Pacific Northwest Research Institute,Seattle,WA,,,,,,,,,,,,,,,,,,,,13.0,,,7.6923076923076925,,,,84.61538461538461,,,,7.6923076923076925,,,,,,,,62.0,30.64516129032258,3.225806451612903,4.838709677419355,0.0,0.0,0.0,54.83870967741935,6.451612903225806,,0.0,0.0,35.483870967741936,24.193548387096776,0.0,40.32258064516129,0.0,,,74947.0,88690.16666666667,15.495705085682182,0.6666666666666666,0.3333333333333333,,317590.0,6538248.0,www.pnri.org,0,6927038.0
967,91-0727076,Orion Industries,Auburn,WA,13.0,7.6923076923076925,7.6923076923076925,,,,,84.61538461538461,,,,,46.15384615384615,53.84615384615385,,,,,,5.0,,,,,,,100.0,,,,,40.0,60.0,,,,,,248.0,10.887096774193548,1.2096774193548387,8.064516129032258,,0.4032258064516129,,45.564516129032256,2.419354838709677,,0.8064516129032258,30.64516129032258,31.048387096774192,40.32258064516129,0.8064516129032258,,27.82258064516129,,,223760.0,270112.0,17.160289065276626,0.75,0.25,23299.06216216216,353064.0,9654749.0,WWW.ORIONWORKS.ORG,374,24627117.0
968,91-0762805,Sherwood Community Services,LAKE STEVENS,WA,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,100.0,,,,,80.0,20.0,,,,,100.0,52.0,3.8461538461538463,1.9230769230769231,5.769230769230769,,1.9230769230769231,,86.53846153846155,,,,,90.3846153846154,3.8461538461538463,1.9230769230769231,1.9230769230769231,1.9230769230769231,,98.07692307692308,0.0,173170.0,100.0,1.0,0.0,61718.93506493507,173170.0,4925528.0,WWW.SHERWOODCS.ORG,78,6268355.0
969,91-0773187,CRISIS CONNECTIONS,Seattle,WA,11.0,18.181818181818183,18.181818181818183,9.090909090909092,,,,45.45454545454545,9.090909090909092,,,,63.63636363636363,36.36363636363637,,,,,100.0,5.0,,40.0,,,,,60.0,,,,,60.0,40.0,,,,,100.0,242.0,6.198347107438017,12.396694214876034,10.743801652892564,,1.2396694214876034,0.4132231404958678,46.69421487603306,9.917355371900827,9.50413223140496,2.8925619834710745,,68.59504132231406,26.033057851239672,3.71900826446281,1.6528925619834711,,3.3057851239669422,95.0413223140496,197978.0,0.0,-1.0,0.0,1.0,29757.925373134327,197978.0,10166883.0,WWW.CRISISCONNECTIONS.ORG,336,14292500.0
970,91-0776451,Bellevue Boys & Girls Club,Bellevue,WA,37.0,5.405405405405405,8.108108108108109,2.702702702702702,,,,83.78378378378379,,,,,37.83783783783784,62.16216216216216,,,,,,4.0,,,,,,,50.0,50.0,,,,75.0,25.0,,,,,,64.0,4.6875,10.9375,9.375,,,,70.3125,1.5625,,,3.125,53.125,46.875,,,,,,190140.0,305373.0,37.73516322661139,0.5,0.5,29052.79674796748,305373.0,4069007.0,www.BGCBELLEVUE.org,125,6992293.0
971,91-0780533,Metropolitan Development Council,Tacoma,WA,12.0,16.666666666666664,33.33333333333333,,,,,50.0,,,,,58.333333333333336,41.66666666666667,,,,,,11.0,,27.27272727272727,18.181818181818183,,9.090909090909092,,27.27272727272727,18.181818181818183,,,,63.63636363636363,36.36363636363637,,,,,,165.0,7.878787878787878,29.09090909090909,7.272727272727272,,1.818181818181818,,45.45454545454545,6.666666666666667,,,1.818181818181818,67.87878787878789,32.121212121212125,,,,,,186158.0,179813.5,-3.52837801388661,0.5,0.5,40668.68674698795,211565.0,10858446.0,WWW.MDC-TACOMA.ORG,253,24051543.0
972,91-0787084,Lifeline Connections,VANCOVER,WA,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,100.0,,,,,100.0,,,,400.0,,,,,,,,,,100.0,,,,,100.0,,,,177623.0,200660.3333333333,11.48076102069667,0.5,0.5,41660.70187793427,246597.0,18882309.0,WWW.LIFELINECONNECTIONS.ORG,432,33559822.0
973,91-0816827,Kindering Center,Bellevue,WA,20.0,10.0,15.0,,5.0,,,70.0,,,,,45.0,55.00000000000001,,,,0.0,100.0,5.0,20.0,20.0,,,,,40.0,20.0,,,,60.0,40.0,,,,,,233.0,14.592274678111588,1.2875536480686696,9.012875536480689,,0.4291845493562232,,70.3862660944206,3.004291845493562,,,1.2875536480686696,92.274678111588,7.296137339055794,0.4291845493562232,,,,,213181.0,0.0,-1.0,0.0,1.0,57917.86397058824,213181.0,15966840.0,www.kindering.org,273,24070895.0
974,91-0823767,Sound Generations,SEATTLE,WA,17.0,17.647058823529413,11.76470588235294,5.88235294117647,11.76470588235294,,,47.05882352941176,,,1.0,,64.70588235294117,29.411764705882355,5.88235294117647,,,,,6.0,,33.33333333333333,16.666666666666664,,,,33.33333333333333,,,,16.666666666666664,50.0,50.0,,,,,100.0,175.0,13.142857142857142,16.0,6.285714285714287,,0.0,,58.285714285714285,5.714285714285714,,0.0,0.5714285714285714,57.14285714285714,42.285714285714285,,,0.5714285714285714,,,165509.5,205590.5,19.495550621259248,0.5,0.5,35350.61752988048,218170.0,9615205.0,www.soundgenerations.org,255,19430368.0
975,91-0826037,Northwest Harvest E M M,SEATTLE,WA,16.0,6.25,25.0,0.0,,0.0,,68.75,,,,,,,,,,,,2.0,,50.0,,,,,50.0,,,,,,,,,,,,80.0,7.5,17.5,11.25,,0.0,,60.0,3.75,,,,,,,,,,,196438.0,209156.66666666663,6.0809281718647865,0.75,0.25,70900.79508196721,269757.0,9473805.0,WWW.NORTHWESTHARVEST.ORG,126,56239363.0
