,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
4294,4953,11011,305435,231352289.0,400265.0,399892.7272727273,-0.093093147707789,73.33333333333333,26.666666666666668,104733.70411985018,1124037.0,33171959.0,WWW.PHILORCH.ORG,282,76775994.0,PHILADELPHIA ORCHESTRA ASSOCIATION,40.0,43.47826086956522,36.84210526315789,0.0,
4295,4955,11013,305439,231352298.0,218828.0,560660.6666666666,60.96961798639937,60.0,40.0,42752.43880597015,1242566.0,16441705.0,WWW.PHILADELPHIAZOO.ORG,340,54724040.0,ZOOLOGICAL SOCIETY OF PHILADELPHIA,40.0,50.0,45.45454545454545,50.0,
4296,4956,11014,305441,231352309.0,213609.0,195932.0,-9.022007635302044,25.0,75.0,19188.397727272728,321680.0,7591075.0,WWW.GSEP.ORG,356,18536091.0,GIRL SCOUTS OF EASTERN PENNSYLVANIA INC,80.0,95.45454545454544,75.0,,
4297,4957,11016,305454,231352349.0,186118.0,185063.0,-0.5700761362346877,66.66666666666666,33.33333333333333,42701.51308900524,210898.0,8712233.0,WWW.VISIONCORPS.NET,194,11753608.0,VISIONCORPS,,25.0,53.84615384615385,,
4298,4958,11017,305461,231352361.0,0.0,179685.0,100.0,100.0,0.0,40482.59047619048,179685.0,4430357.0,WWW.FSMONTCO.ORG,106,22707585.0,FAMILY SERVICES OF MONTGOMERY COUNTY PA,33.33333333333333,40.0,40.0,,
4299,4960,11019,305502,231352509.0,213778.5,250695.0,14.725662657811284,33.33333333333333,66.66666666666666,45701.18055555556,250695.0,10549707.0,WWW.PPSP.ORG,219,18585461.0,PLANNED PARENTHOOD SOUTHEASTERN PA,60.0,77.77777777777779,77.77777777777779,,
4301,4962,11021,305514,231352554.0,169800.0,0.0,-1.0,0.0,100.0,33371.54385964912,169800.0,5876334.0,WWW.FELSKIDS.ORG,172,9444809.0,FEDERATION DAY CARE SERVICESD/B/A FEDERATION EARLY LEARNING SERVICES,,52.94117647058824,14.285714285714285,100.0,
4304,4965,11029,305527,231352600.0,0.0,254483.0,100.0,100.0,0.0,9789.001461988304,254483.0,6950160.0,WWW.ROSESYMCA.ORG,685,13231065.0,YMCA OF THE ROSES,,42.30769230769231,37.5,,
4306,4973,11038,305553,231352646.0,177139.0,283462.8181818182,37.50891170270528,84.61538461538461,15.384615384615383,69260.06617647059,755136.0,22311107.0,WWW.HAVERFORD.ORG,285,54065893.0,HAVERFORD SCHOOL,20.0,31.818181818181817,20.0,14.285714285714285,0.0
4307,4984,11050,305576,231352676.0,222603.5,153926.0,-44.61721866351363,33.33333333333333,66.66666666666666,20615.24104234528,279770.0,6928012.0,WWW.SETTLEMENTMUSIC.ORG,310,11287219.0,SETTLEMENT MUSIC SCHOOL OF PHILADELPHIA,50.0,41.66666666666667,30.76923076923077,,
4308,4987,11054,305591,231353340.0,260699.3333333333,301515.6666666667,13.537052248252444,62.5,37.5,74486.89950495049,745089.0,156041070.0,WWW.MHS-PA.ORG,2044,1457721371.0,MILTON HERSHEY SCHOOL AND SCHOOL TRUST,33.33333333333333,27.27272727272727,40.0,40.0,50.0
4309,4989,11056,305610,231355127.0,0.0,172354.0,100.0,100.0,0.0,14618.12292358804,172354.0,4572409.0,WWW.YORKJCC.ORG,302,6782763.0,JEWISH COMMUNITY CENTRE OFYORK PENNSYLVANIA,100.0,16.666666666666664,25.0,,
4310,4990,11057,305619,231356232.0,0.0,221910.0,100.0,100.0,0.0,26586.275080906147,221910.0,8437069.0,WWW.MIDDLETOWNHOME.ORG,310,15370182.0,ODD FELLOWS HOMEOF PENNSYLVANIA,80.0,36.36363636363637,28.57142857142857,,
4311,4991,11058,305623,231357086.0,272360.25,553637.25,50.80528811961261,66.66666666666666,33.33333333333333,65467.31144067797,2083494.0,36419110.0,WWW.TRUMARKONLINE.ORG,484,109196085.0,TRUMARK FINANCIAL CREDIT UNION,0.0,10.0,0.0,60.0,
4313,4993,11062,305658,231365158.0,0.0,204614.0,100.0,100.0,0.0,38720.92289156627,243766.0,16478411.0,WWW.CORNWALLMANOR.ORG,417,35859363.0,CORNWALL MANOR,80.0,41.66666666666667,36.36363636363637,,
4314,4994,11063,305664,231365176.0,200424.0,0.0,-1.0,0.0,100.0,34664.240196078434,200424.0,7271929.0,WWW.UZRC.ORG,205,12178943.0,UNITED ZION RETIREMENT COMMUNITY,100.0,40.0,71.42857142857143,,
4315,4995,11066,305668,231365192.0,0.0,190026.0,100.0,100.0,0.0,8949.786324786324,190026.0,1237151.0,WWW.CCCBSA.ORG,118,2844823.0,BOY SCOUTS OF AMERICACHESTER COUNTY COUNCIL,,18.181818181818183,18.181818181818183,,
4316,4996,11067,305669,231365194.0,0.0,199637.0,100.0,100.0,0.0,11704.586776859504,199637.0,1615892.0,WWW.NEWBIRTHOFFREEDOM.ORG,122,3338737.0,NEW BIRTH OF FREEDOM COUNCIL BOY SCOUTSOF AMERICA #544,0.0,14.583333333333334,7.6923076923076925,,
4317,4997,11068,305705,231365320.0,0.0,204526.0,100.0,100.0,0.0,14536.76836158192,204526.0,2777534.0,WWW.CRISPUSATTUCKS.ORG,178,6481016.0,CRISPUS ATTUCKS ASSOCIATION OF YORK PA,,30.76923076923077,20.0,,
4318,4998,11069,305710,231365338.0,241944.0,187850.5,-28.79603727432187,33.33333333333333,66.66666666666666,15206.27108655617,349830.0,42628503.0,WWW.YOURGOODWILL.ORG,2721,71312062.0,GOODWILL KEYSTONE AREA,,44.44444444444444,57.14285714285714,,0.0
4321,5001,11073,305727,231365388.0,280863.6666666667,351207.5,20.02913757061945,50.0,50.0,60196.3729216152,795822.0,29135100.0,www.philamuseum.org,433,87709075.0,Philadelphia Museum of Art,60.0,48.333333333333336,71.42857142857143,66.66666666666666,100.0
4324,5009,11082,305744,231365980.0,0.0,216015.0,100.0,100.0,0.0,42215.19298245614,216015.0,5028547.0,GPCA-PHILA.ORG,115,7981249.0,GREATER PHILADELPHIA COMMUNITY ALLIANCE,,30.0,44.44444444444444,,
4325,5010,11083,305750,231365994.0,311174.5,200859.66666666663,-54.92134641266955,60.0,40.0,10487.551161641128,449101.0,22441244.0,WWW.YMCAGBW.ORG,2028,44934669.0,YMCA OF GREATER BRANDYWINE,60.0,36.0,50.0,33.33333333333333,
4328,5015,11091,305790,231370514.0,196974.0,0.0,-1.0,0.0,100.0,26591.71084337349,196974.0,4611198.0,WWW.YWCAHBG.ORG,167,7613937.0,YWCA GREATER HARRISBURG,,100.0,85.71428571428571,,
4330,5017,11093,305796,231371952.0,0.0,121182.0,100.0,100.0,0.0,22564.46575342465,121182.0,1768388.0,WWW.MERCERMUSEUM.ORG,74,2177014.0,THE BUCKS COUNTY HISTORICAL SOCIETY INC,,40.909090909090914,33.33333333333333,,
4331,5018,11095,305808,231379512.0,234133.3333333333,188908.0,-23.94040132410133,50.0,50.0,35924.91018998273,374964.0,22069647.0,WWW.DUNWOODY.ORG,585,39464337.0,DUNWOODY VILLAGE,40.0,28.57142857142857,57.14285714285714,,
4332,5019,11096,305821,231381030.0,0.0,396951.0,100.0,100.0,0.0,23766.945454545454,396951.0,8240043.0,WWW.BVSPCA.ORG,331,17014098.0,BRANDYWINE VALLEY SPCA,,30.76923076923077,0.0,,
4333,5020,11097,305830,231381400.0,0.0,152106.0,100.0,100.0,0.0,31556.52173913044,152106.0,6684306.0,WWW.INFAITH.ORG,208,8273597.0,INFAITH,,22.22222222222222,0.0,,
4336,5025,11108,305943,231399588.0,0.0,150548.0,100.0,100.0,0.0,36321.953125,150548.0,2475153.0,WWW.YCSPCA.ORG,65,3921918.0,YORK COUNTY SOCIETY FOR THE PREVENTIONOF CRUELTY TO ANIMALS,100.0,75.0,85.71428571428571,,
4339,5028,11112,305960,231401703.0,183796.0,198917.0,7.601663005173012,60.0,40.0,30696.54389721628,244570.0,15299629.0,WWW.EASTERNNATIONAL.ORG,472,29840460.0,EASTERN NATIONAL,80.0,14.285714285714285,50.0,50.0,
4340,5029,11113,305982,231405633.0,0.0,373547.0,100.0,100.0,0.0,25974.60879120879,374569.0,12565541.0,WWW.ALSM.ORG,457,26966964.0,ALLEGHENY LUTHERAN SOCIAL MINISTRIESINC,,50.0,42.85714285714285,,
4341,5030,11115,305988,231409664.0,197538.0,251666.0,21.50787154403058,50.0,50.0,34074.14050822122,383323.0,24143212.0,WWW.CROSSKEYSVILLAGE.ORG,675,44990280.0,THE BRETHREN HOME COMMUNITY,60.0,100.0,33.33333333333333,100.0,
4342,5031,11117,306006,231413304.0,190891.0,259117.0,26.33019060887553,66.66666666666666,33.33333333333333,4867.799851742031,336839.0,7275787.0,www.hhinc.org,1352,15071381.0,Horizon House Inc,80.0,8.333333333333332,25.0,50.0,
4344,5035,11126,306061,231425036.0,246031.0,0.0,-1.0,0.0,100.0,26152.01724137931,246031.0,1762848.0,WWW.MONTGOMERYCOUNTYSPCA.ORG,59,3609308.0,MONTGOMERY COUNTY SOCIETY FOR THEPREVENTION OF CRUELTY TO ANIMALS,,57.14285714285714,83.33333333333334,,
4345,5036,11128,306070,231427224.0,179459.0,0.0,-1.0,0.0,100.0,39236.30864197531,179459.0,6535741.0,WWW.FSABC.ORG,163,10792087.0,FAMILY SERVICE ASSOCIATIONOF BUCKS COUNTY,,50.0,75.0,,
4347,5038,11131,306086,231429830.0,0.0,160903.0,100.0,100.0,0.0,5424.62962962963,160903.0,893228.0,WWW.PINEMERE.COM,136,3401533.0,PINEMERE CAMP ASSOCIATION,,0.0,66.66666666666666,,
4348,5039,11132,306109,231433882.0,202112.0,197745.0,-2.208399706692964,33.33333333333333,66.66666666666666,18769.325842696628,235688.0,32340899.0,WWW.UCPCENTRALPA.ORG,1694,39610119.0,UNITED CEREBRAL PALSY OFCENTRAL PENNSYLVANIA,50.0,31.25,50.0,,
4349,5040,11133,306110,231433891.0,189566.0,301154.5,37.05357216976668,66.66666666666666,33.33333333333333,,0.0,11677657.0,WWW.LIVINGBRANCHES.ORG,375,25019894.0,SOUDERTON MENNONITE HOMES,0.0,50.0,16.666666666666664,100.0,
4350,5041,11134,306114,231433899.0,151599.0,193383.3333333333,21.60699819012325,75.0,25.0,25433.589743589742,209727.0,16602309.0,"ANCSS.ORG, BRYNATHYN.EDU",628,52913341.0,THE ACADEMY OF THE NEW CHURCH,60.0,35.0,11.11111111111111,,
4351,5042,11135,306129,231440112.0,168416.0,0.0,-1.0,0.0,100.0,23994.30081300813,168416.0,3119715.0,WWW.PROVIDENCEAC.ORG,124,6449739.0,DELAWARE COUNTY SOCIETY FOR THEPREVENTION OF CRUELTY TO ANIMALS,33.33333333333333,66.66666666666666,100.0,,
4353,5044,11137,306145,231445631.0,194929.5,247749.5,21.31992193727939,33.33333333333333,66.66666666666666,81218.98015873016,336732.0,21742400.0,WWW.OBS.ORG,258,37772348.0,OVERBROOK SCHOOL FOR THE BLIND,80.0,50.0,62.5,,
4354,5045,11138,306149,231445658.0,171005.0,0.0,-1.0,0.0,100.0,32509.50202429149,171005.0,8200852.0,WWW.CHAPELPOINTE.ORG,248,13925073.0,CHAPEL POINTE AT CARLISLE,50.0,50.0,33.33333333333333,,
4355,5046,11139,306152,231445669.0,202883.5,206976.0,1.9772823902288188,71.42857142857143,28.57142857142857,87181.33573487031,220480.0,61944494.0,WWW.PHILLYDEFENDERS.ORG,701,76191393.0,DEFENDER ASSOCIATION OF PHILADELPHIA,0.0,36.84210526315789,55.55555555555556,,
4356,5047,11140,306155,231445884.0,497249.0,189508.8,-162.38834291600182,83.33333333333334,16.666666666666664,47094.29508196721,497249.0,15808553.0,WWW.BELCO.ORG,311,40862040.0,BELCO COMMUNITY CREDIT UNION,40.0,42.85714285714285,33.33333333333333,,
4359,5051,11145,306215,231472520.0,212686.0,401234.0,46.9920295887188,33.33333333333333,66.66666666666666,30524.286821705427,199833.0,8075099.0,WWW.COMMUNITYATROCKHILL.ORG,261,17323928.0,THE COMMUNITY AT ROCKHILL,50.0,0.0,100.0,,
4360,5052,11146,306220,231473884.0,306889.0,189787.0,-61.70180254706592,50.0,50.0,21905.01063829788,306889.0,2555747.0,WWW.MANNCENTER.ORG,96,5077754.0,MANN CENTER FOR THE PERFORMING ARTS,40.0,34.375,11.11111111111111,,
4363,5056,11152,306270,231489800.0,184073.0,0.0,-1.0,0.0,100.0,52360.893700787405,184073.0,13483740.0,WWW.BARCPROGRAMS.ORG,255,24328437.0,BARC DEVELOPMENTAL SERVICES INC,80.0,83.33333333333334,42.85714285714285,,
4364,5057,11153,306283,231489848.0,0.0,221209.0,100.0,100.0,0.0,7379.809803921568,221209.0,3984912.0,WWW.NORTHPENNYMCA.ORG,511,5819223.0,YOUNG MEN'S CHRISTIAN ASSOC NORTH PENN,,40.0,20.0,,
4365,5058,11154,306305,231496225.0,141718.83333333334,188355.75,24.76001750234153,40.0,60.0,46991.88652482269,236077.0,21148034.0,WWW.PENNFOUNDATION.ORG,433,27600851.0,PENN FOUNDATION INC,60.0,40.0,50.0,0.0,
4366,5059,11155,306307,231496890.0,213624.2,0.0,-1.0,0.0,100.0,51136.41592920354,352302.0,6846536.0,WWW.PJDS.ORG,118,12913278.0,RAYMOND AND RUTH PERELMAN JEWISH DAYSCHOOL,100.0,25.0,77.77777777777779,,
4367,5060,11156,306315,231500399.0,194448.0,0.0,-1.0,0.0,100.0,39869.735483870965,215320.0,12748514.0,WWW.STANNESRETIREMENTCOMMUNITY.COM,312,20118464.0,ST ANNE'S RETIREMENT COMMUNITYINC,100.0,23.07692307692308,33.33333333333333,,
4368,5062,11159,306349,231504706.0,151137.0,210116.5,28.06990407702394,66.66666666666666,33.33333333333333,17276.308300395256,262596.0,4942276.0,WWW.OPERAPHILA.ORG,256,11047971.0,OPERA PHILADELPHIA,33.33333333333333,56.00000000000001,25.0,,
4369,5063,11161,306356,231507515.0,0.0,311571.0,100.0,100.0,0.0,,0.0,1903652.0,WWW.THEARCALLIANCE.ORG,111,3346186.0,THE ARC ALLIANCE CHILDREN'S SERVICES,,100.0,42.85714285714285,,
4371,5065,11163,306381,231513012.0,235707.0,594740.0,60.36805999260181,25.0,75.0,35969.119266055044,151550.0,4072184.0,WWW.GREENTREESCHOOL.ORG,113,9938081.0,GREEN TREE SCHOOL & SERVICES,100.0,50.0,50.0,,
4372,5066,11165,306402,231517016.0,249911.0,0.0,-1.0,0.0,100.0,33276.023391812865,264500.0,6190022.0,WWW.GRIER.ORG,173,10373651.0,GRIER FOUNDATION,0.0,78.57142857142857,,,
4373,5068,11168,306420,231520310.0,189593.0,0.0,-1.0,0.0,100.0,26863.71604938272,189593.0,4541515.0,WWW.BUCKSLIB.ORG,163,10054772.0,BUCKS COUNTY FREE LIBRARY,,75.0,42.85714285714285,,
4375,5070,11170,306440,231523064.0,211246.3333333333,182275.3333333333,-15.89408696733513,50.0,50.0,81792.04347826086,307125.0,4942999.0,WWW.UNIQUESOURCE.COM,52,96540868.0,UNIQUESOURCE PRODUCTS & SERVICES,40.0,33.33333333333333,60.0,,
4377,5072,11173,306477,231532883.0,111042.5,3682.375,-2915.5130859839096,80.0,20.0,45399.186046511626,6855.0,1983809.0,WWW.DRUEDINGCENTER.ORG,53,3798239.0,DRUEDING CENTER,20.0,53.333333333333336,55.55555555555556,,
4381,5077,11178,306528,231548106.0,395816.0,243686.0,-62.428699227694665,66.66666666666666,33.33333333333333,,0.0,7959846.0,WWW.SIMPSONSENIOR.ORG,392,28935684.0,JENNER'S POND INC,50.0,40.0,33.33333333333333,,
4384,5080,11183,306549,231556045.0,205340.0,434931.0,52.787913485127525,50.0,50.0,75687.04054054055,434931.0,6241112.0,WWW.UNITEDFORIMPACT.ORG,76,23240167.0,United Way of Greater Philadelphia andSouthern New Jersey,80.0,42.30769230769231,50.0,,
4386,5082,11191,306621,231581227.0,158642.66666666666,297376.0,46.65249829620862,25.0,75.0,58643.01834862385,297376.0,13557482.0,WWW.PSD.ORG,222,21054717.0,PENNSYLVANIA SCHOOL FOR THE DEAF,100.0,35.714285714285715,50.0,,
4387,5083,11192,306654,231584971.0,0.0,154749.0,100.0,100.0,0.0,31414.52564102564,154749.0,2605082.0,www.Phillyseaport.org,79,3083203.0,Independence Seaport Museum,,28.57142857142857,0.0,,
4388,5085,11196,306712,231604737.0,156298.0,0.0,-1.0,0.0,100.0,18023.44781445138,156298.0,20360583.0,ARCOFCHESTERCOUNTY.ORG,1122,23917945.0,THE ARC OF CHESTER COUNTY,,54.54545454545454,57.14285714285714,,
4390,5087,11198,306737,231607236.0,0.0,197396.0,100.0,100.0,0.0,9217.722807017544,218831.0,3021843.0,WWW.RAMAHPOCONOS.ORG,287,7878959.0,CAMP RAMAH IN THE POCONOS,100.0,53.84615384615385,30.0,,
4391,5089,11200,306753,231609968.0,0.0,174548.0,100.0,100.0,0.0,12109.624242424245,174548.0,4170724.0,WWW.HANDI-CRAFTERS.ORG,331,7610978.0,HANDI-CRAFTERS INC,,50.0,50.0,,
4394,5092,11204,306776,231614045.0,0.0,196699.0,100.0,100.0,0.0,9554.057471264368,196699.0,7677526.0,WWW.CYEDC.ORG,784,14004171.0,THE YOUNG MEN'S CHRISTIAN ASSOCIATION OFDELAWARE COUNTY,,22.22222222222222,28.57142857142857,,
4395,5093,11206,306821,231619288.0,0.0,170807.0,100.0,100.0,0.0,28030.432098765432,170807.0,2441272.0,,82,5080083.0,SQUIRES GOLF CLUB,0.0,16.666666666666664,0.0,0.0,
4396,5095,11209,306848,231628684.0,185601.0,0.0,-1.0,0.0,100.0,48388.94520547945,185601.0,3717994.0,WWW.GLADWYNE.ORG,74,6257140.0,THE GLADWYNE MONTESSORI SCHOOL,100.0,40.0,33.33333333333333,,
4397,5096,11210,306850,231629016.0,205410.0,259977.5,20.989316383148545,66.66666666666666,33.33333333333333,49190.606060606064,313768.0,5595235.0,WWW.WITF.ORG,102,17466259.0,WITF INC,75.0,59.09090909090909,71.42857142857143,,
4399,5098,11214,306924,231642528.0,0.0,718291.3333333334,100.0,100.0,0.0,,0.0,1550692.0,WWW.BURNLEY.ORG,88,2150725.0,THE BURNLEY WORKSHOP OF THEPOCONOS INC,,60.0,33.33333333333333,,
4400,5101,11218,306981,231653093.0,303433.0,181338.5,-67.32960733655567,66.66666666666666,33.33333333333333,50263.2962962963,303433.0,8808764.0,,165,57591408.0,COMMISSION ON ECONOMIC OPPORTUNITYOF LUZERNE COUNTY,,30.0,66.66666666666666,0.0,
4401,5104,11223,306996,231654867.0,0.0,246900.25,100.0,100.0,0.0,10136.950177935943,313448.0,3836084.0,WWW.WCC1965.ORG,285,13278399.0,WAYNESBOROUGH COUNTRY CLUB,0.0,62.5,25.0,0.0,
4402,5105,11229,307037,231662091.0,383502.2,526392.1111111111,27.145146763217703,64.28571428571429,35.714285714285715,97002.82490272372,1179253.0,56514492.0,ECRI.ORG,528,84883491.0,EMERGENCY CARE RESEARCH INSTITUTE,60.0,40.0,0.0,16.666666666666664,
4403,5106,11230,307047,231664406.0,174594.0,167198.66666666666,-4.423081523776113,75.0,25.0,66735.48404255319,186498.0,13222461.0,WWW.PHDCHOUSING.ORG,192,247066079.0,PHILADELPHIA HOUSING DEVELOPMENTCORPORATION,20.0,80.0,50.0,,
4404,5107,11231,307056,231665437.0,0.0,247776.5,100.0,100.0,0.0,13400.343843843844,343945.0,9420182.0,WWW.YMCAHARRISBURG.ORG,668,14443985.0,HARRISBURG AREA YMCA,,27.77777777777778,16.666666666666664,,
4405,5108,11232,307067,231667011.0,1282370.6,1138104.2857142857,-12.67601889357366,73.68421052631578,26.31578947368421,39485.018845700826,678224.0,38659525.0,WWW.DELTADENTALINS.COM,868,859869165.0,DELTA DENTAL OF PENNSYLVANIA,20.0,0.0,7.142857142857142,,
4406,5109,11233,307072,231667311.0,161363.0,0.0,-1.0,0.0,100.0,43851.510869565216,161363.0,16298719.0,WWW.CAPLANC.ORG,369,26287855.0,COMMUNITY ACTION PARTNERSHIP OFLANCASTER COUNTY INC,,50.0,60.0,,
4407,5110,11234,307083,231668916.0,180020.0,291881.0,38.32418005968186,66.66666666666666,33.33333333333333,37088.663507109006,299854.0,8589490.0,WWW.LIVENGRIN.ORG,214,14590198.0,LIVENGRIN FOUNDATION INC,50.0,16.666666666666664,20.0,0.0,
4408,5111,11235,307095,231671562.0,173499.5,171162.5,-1.365369166727525,50.0,50.0,60606.24107142857,190066.0,14954446.0,WWW.CLSPHILA.ORG,232,20774549.0,COMMUNITY LEGAL SERVICES INC,42.85714285714285,52.0,50.0,,
4409,5112,11236,307097,231671903.0,0.0,255413.0,100.0,100.0,0.0,51289.944444444445,197020.0,3889896.0,WWW.CLARIFI.ORG,74,5440689.0,CONSUMER CREDIT COUNSELING SERVICE OFDELAWARE VALLEY,50.0,62.5,0.0,,
4410,5113,11238,307132,231676836.0,172883.0,0.0,-1.0,0.0,100.0,31869.036809815952,172883.0,5367536.0,WONDERSPRING.ORG,164,8295630.0,WONDERSPRING,,44.44444444444444,50.0,,
4411,5114,11240,307152,231680874.0,181502.0,246194.5,26.276988316148408,66.66666666666666,33.33333333333333,33930.161691542286,313279.0,14313816.0,WWW.FAIRMOUNTHOMES.ORG,405,21169489.0,FAIRMOUNT HOMES,100.0,0.0,10.0,,
4412,5115,11241,307156,231681448.0,0.0,186973.0,100.0,100.0,0.0,28955.340956340955,186973.0,14114492.0,WWW.TRSINC.ORG,482,18211797.0,THRESHOLD REHABILITATION SERVICES INC,50.0,41.66666666666667,20.0,,
4414,5117,11244,307185,231687320.0,164107.0,211366.0,22.3588467397784,25.0,75.0,46414.33195020747,211366.0,11889541.0,WWW.UDSERVICES.ORG,245,19427155.0,UNITED DISABILITIES SERVICES,66.66666666666666,28.57142857142857,42.85714285714285,,
4415,5118,11246,307191,231688231.0,257980.0,384997.25,32.991729161701805,66.66666666666666,33.33333333333333,23729.7106918239,523996.0,9601997.0,WWW.LITTLELEAGUE.ORG,324,31783020.0,LITTLE LEAGUE BASEBALL INCORPORATED,,27.27272727272727,25.0,,
4416,5119,11247,307201,231690371.0,152167.0,0.0,-1.0,0.0,100.0,43761.83620689655,152167.0,5228540.0,timothyschool.com,117,6898186.0,THE TIMOTHY SCHOOL CORPORATION,,20.0,40.0,,
4418,5121,11254,307271,231705204.0,224304.3333333333,152428.0,-47.15428486454808,25.0,75.0,49698.44988864142,256511.0,23139945.0,WWW.FELLOWSHIPCOMMUNITY.COM,453,34312583.0,BIBLE FELLOWSHIP CHURCH HOMES INC,60.0,37.5,50.0,,
4419,5122,11255,307284,231706895.0,252732.4,195815.2,-29.066793589057426,50.0,50.0,48515.87338893101,477800.0,66235175.0,WWW.GAUDENZIA.ORG,1329,108333006.0,GAUDENZIA INC,60.0,57.14285714285714,37.5,,
4420,5123,11256,307289,231708366.0,0.0,154825.0,100.0,100.0,0.0,19741.7556561086,191044.0,4672578.0,WWW.HEMLOCKFARMS.ORG,223,12038926.0,HEMLOCK FARMS COMMUNITY ASSOCIATION,,44.44444444444444,,0.0,
4421,5124,11257,307290,231708585.0,0.0,198502.0,100.0,100.0,0.0,11604.079710144928,198502.0,1799865.0,WWW.MINSITRAILS.ORG,139,4654231.0,MINSI TRAILS COUNCIL#502 BOY SCOUTS OF AMERICA,,25.53191489361702,29.166666666666668,,
4422,5125,11260,307306,231712664.0,207764.2,321059.5,35.28794506937187,28.57142857142857,71.42857142857143,62625.63495575221,405510.0,29987727.0,WWW.ASPIRAPA.ORG,459,41191539.0,ASPIRA INC OF PENNSYLVANIA,100.0,0.0,40.0,,
4423,5126,11261,307316,231714246.0,214929.0,0.0,-1.0,0.0,100.0,30810.62773722628,262442.0,9301828.0,WWW.THEMEADOWSDALLAS.COM,278,14819334.0,ECUMENICAL ENTERPRISES INC,100.0,33.33333333333333,66.66666666666666,,
4424,5127,11266,307350,231722988.0,159101.0,0.0,-1.0,0.0,100.0,20515.55789473684,159101.0,2108079.0,WWW.EECM.ORG,96,5162881.0,EAST END COOPERATIVE MINISTRY,,33.33333333333333,50.0,,
4425,5130,11269,307363,231727133.0,209276.75,241407.5,13.309756324886344,42.85714285714285,57.14285714285714,37777.98962614993,367793.0,196130408.0,WWW.RHD.ORG,5123,292524146.0,RESOURCES FOR HUMAN DEVELOPMENT INC,20.0,53.333333333333336,75.0,,
4426,5131,11270,307366,231728027.0,463150.0,1451006.0,68.0807660340481,50.0,50.0,,0.0,6782757.0,WWW.THECENTERFORAUTISM.ORG,193,13522210.0,THE CENTER FOR AUTISM,,50.0,75.0,,
4431,5138,11278,307409,231734559.0,225074.0,280614.0,19.792312571717734,50.0,50.0,18355.68018018018,280614.0,4580649.0,WWW.DELAWARERIVERWATERFRONT.COM,224,19823036.0,DELAWARE RIVER WATERFRONT CORPORATION,,35.714285714285715,28.57142857142857,,
4434,5141,11282,307450,231743304.0,0.0,253041.0,100.0,100.0,0.0,58231.444444444445,253041.0,3397539.0,WWW.HILLTOPPREP.ORG,55,5143422.0,HILL TOP PREPARATORY SCHOOL,50.0,26.666666666666668,25.0,,
4435,5142,11283,307468,231747032.0,0.0,220650.0,100.0,100.0,0.0,11727.39603960396,252046.0,2810234.0,WWW.LEGACYYTE.ORG,204,3518649.0,LEGACY YOUTH TENNIS AND EDUCATION INC,50.0,41.17647058823529,0.0,,
4437,5144,11285,307483,231856317.0,165516.0,0.0,-1.0,0.0,100.0,76393.38461538461,173064.0,5462118.0,WWW.SEIU668.ORG,68,11551825.0,SERVICE EMPLOYEES INTERNATIONALUNION LOCAL 668,100.0,60.65573770491803,50.0,,
4440,5147,11288,307501,231861343.0,226244.0,0.0,-1.0,0.0,100.0,52192.969696969696,251933.0,9064328.0,WWW.HDCWEB.ORG,167,11939671.0,HOUSING DEVELOPMENT CORPORATIONMIDATLANTIC,,37.5,71.42857142857143,,
4441,5148,11289,307526,231875249.0,0.0,196182.0,100.0,100.0,0.0,50795.867841409694,196182.0,11726844.0,WWW.INTERCOMMUNITYACTION.ORG,228,18113786.0,INTERCOMMUNITY ACTION INC,33.33333333333333,28.57142857142857,57.14285714285714,,
4442,5149,11290,307530,231876000.0,472437.0,691519.0,31.68126978434432,80.0,20.0,,0.0,4554355.0,WWW.MERAKEY.ORG,123,7736547.0,MERAKEY BUCKS COUNTY,,0.0,33.33333333333333,,
